Brand,TotalSalesDollars,TotalPurchaseDollars,TotalSalesQuantity,TotalPurchaseQuantity,GrossProfit,ProfitMargin
25130,2219.2599999999998,20.68,74.0,1,2198.58,99.06815785441995
34735,2218.89,1262.4,111.0,96,956.4899999999998,43.10668847937482
23151,2216.7999999999997,786.87,120.0,63,1429.9299999999998,64.50424034644533
23293,2213.73,715.39,27.0,13,1498.3400000000001,67.68395423109413
21115,2213.25,1438.8799999999999,275.0,272,774.3700000000001,34.98791370157009
884,2211.54,1777.08,246.0,251,434.46000000000004,19.645134159906675
18635,2207.04,1296.96,96.0,96,910.0799999999999,41.23531970421922
19316,2204.45,1558.44,155.0,156,646.0099999999998,29.304815260042176
25605,2204.37,1737.3600000000001,63.0,72,467.00999999999976,21.185644878128436
18236,2203.71,1654.08,29.0,32,549.6300000000001,24.941122016962307
24216,2201.4,1466.26,160.0,167,735.1400000000001,33.39420368856183
23286,2199.8900000000003,927.0799999999999,11.0,7,1272.8100000000004,57.85789289464475
36235,2199.7799999999997,891.6600000000001,22.0,22,1308.1199999999997,59.46594659465946
25513,2198.8999999999996,1709.9599999999998,110.0,124,488.9399999999998,22.235663286188544
25892,2198.0,1453.23,200.0,201,744.77,33.88398544131028
5959,2188.54,630.7,146.0,53,1557.84,71.18170104270428
24496,2183.79,1485.54,21.0,21,698.25,31.974228291181845
3424,2174.64,278.16,136.0,24,1896.4799999999998,87.20891733804216
23145,2174.25,38.4,75.0,2,2135.85,98.23387374956882
23747,2172.4700000000003,27.88,53.0,1,2144.59,98.71666812430091
25070,2169.38,520.08,62.0,22,1649.3000000000002,76.02633010353189
25159,2166.14,197.25,186.0,25,1968.8899999999999,90.89394037319842
21992,2160.89,836.3399999999999,311.0,159,1324.55,61.296502829852514
2612,2159.76,1727.76,24.0,24,432.0000000000002,20.00222246916325
25003,2159.55,359.15,45.0,11,1800.4,83.36922043944341
1267,2159.2799999999997,591.03,72.0,27,1568.2499999999998,72.62837612537513
26663,2158.92,1420.2,108.0,108,738.72,34.21710855427714
25179,2155.8900000000003,778.74,11.0,6,1377.1500000000003,63.87849101763078
29902,2155.02,1664.32,98.0,112,490.70000000000005,22.770090300786077
25090,2155.02,475.52000000000004,98.0,32,1679.5,77.9343115145103
25724,2154.23,1538.4,227.0,240,615.8299999999999,28.587012528838606
23032,2149.57,408.08,43.0,8,1741.4900000000002,81.0157380313272
19231,2148.4100000000003,431.46,59.0,18,1716.9500000000003,79.91724112250455
24385,2141.9300000000003,1047.9,7.0,5,1094.0300000000002,51.07683257622798
26836,2133.0299999999997,1899.2400000000002,97.0,133,233.7899999999995,10.960464691073241
7361,2132.5,1444.8,150.0,168,687.7,32.24853458382181
34101,2132.08,1712.8799999999999,92.0,108,419.20000000000005,19.66155116130727
8434,2129.29,224.73,71.0,11,1904.56,89.44577770054806
24124,2127.86,515.95,214.0,85,1611.91,75.7526341018676
24165,2124.75,662.28,25.0,12,1462.47,68.83021531944935
1236,2124.13,108.47999999999999,87.0,8,2015.65,94.89296794452316
19789,2118.94,774.0,106.0,60,1344.94,63.47230218883026
21733,2117.37,860.4399999999999,163.0,98,1256.9299999999998,59.36279441004642
17838,2115.9900000000002,1266.3000000000002,201.0,189,849.69,40.15567181319382
6768,2114.47,1304.68,353.0,338,809.7899999999997,38.2975402819619
17367,2112.0299999999997,1343.86,197.0,203,768.1699999999998,36.37116897013773
12389,2110.08,1388.16,192.0,192,721.9199999999998,34.212920837124656
114,2102.76,1665.86,324.0,326,436.9000000000003,20.777454393273615
21476,2099.9300000000003,1390.69,7.0,7,709.2400000000002,33.7744591486383
23340,2099.86,100.66,14.0,1,1999.2,95.20634708980599
34841,2099.79,1711.12,121.0,146,388.6700000000001,18.509946232718512
2928,2099.79,367.6,21.0,5,1732.19,82.49348744398249
19694,2099.72,147.03,28.0,3,1952.6899999999998,92.99763778027547
24668,2099.65,1365.21,35.0,33,734.44,34.979163193865645
27169,2099.4,1972.32,60.0,84,127.08000000000015,6.053158045155766
21562,2099.2999999999997,1644.75,70.0,85,454.5499999999997,21.652455580431564
23146,2098.95,1015.92,105.0,83,1083.0299999999997,51.59865647109269
19637,2098.95,1875.4399999999998,105.0,136,223.51,10.648657662164416
36075,2096.97,1426.5,3.0,3,670.4699999999998,31.973275726405237
17615,2094.8799999999997,1495.6799999999998,112.0,123,599.1999999999998,28.603070342931336
19763,2090.76,1715.7,524.0,645,375.0600000000002,17.93893129770993
35759,2089.62,928.46,38.0,26,1161.1599999999999,55.56799800920741
14711,2089.13,729.27,187.0,111,1359.8600000000001,65.09216755300054
25086,2087.42,347.48,58.0,14,1739.94,83.35361355165706
24944,2086.8399999999997,1478.4,116.0,120,608.4399999999996,29.156044545820457
6456,2084.52,1587.9,348.0,395,496.6199999999999,23.824189741523224
19217,2084.12,1380.12,88.0,84,704.0,33.7792449571042
21080,2083.25,1352.26,75.0,91,730.99,35.088923556942284
23565,2082.22,1411.1999999999998,278.0,288,671.02,32.22618167148524
22632,2077.29,396.44,171.0,53,1680.85,80.9155197396608
18853,2076.8,1508.22,320.0,342,568.5800000000002,27.37769645608629
15526,2076.69,1799.28,231.0,294,277.4100000000001,13.358276873293562
43380,2076.24,1687.08,176.0,204,389.15999999999985,18.743497861518897
16240,2070.41,1227.96,359.0,379,842.4499999999998,40.69000825923367
25879,2070.02,1457.7,198.0,226,612.3199999999999,29.58039052762775
21286,2067.56,1438.6499999999999,44.0,45,628.9100000000001,30.417980614831013
3739,2065.56,1864.96,144.0,188,200.5999999999999,9.71165204593427
21017,2065.02,913.92,98.0,96,1151.1,55.742801522503406
24075,2064.21,1384.44,249.0,249,679.77,32.93124246079614
18304,2063.59,285.18,241.0,49,1778.41,86.180394361283
22672,2059.64,1751.04,296.0,384,308.5999999999999,14.983200947738437
21407,2056.53,987.12,147.0,108,1069.4100000000003,52.000700208603824
23350,2056.53,2030.96,147.0,212,25.570000000000164,1.2433565277433425
16466,2055.79,1903.44,121.0,168,152.3499999999999,7.410776392530362
43789,2055.13,1495.32,187.0,204,559.8100000000002,27.239639341550177
1878,2052.15,53.25,135.0,5,1998.9,97.40516044148819
23079,2050.92,1207.2,108.0,120,843.72,41.138610964835294
20515,2050.92,203.84,108.0,16,1847.0800000000002,90.06104577457921
47011,2049.93,1764.0,107.0,144,285.92999999999984,13.94828116082012
21008,2049.62,972.95,38.0,29,1076.6699999999998,52.530225114899345
3599,2049.18,1152.1,82.0,82,897.0799999999999,43.77751100440176
2877,2045.6899999999998,1674.5,31.0,34,371.1899999999998,18.144977978090516
764,2043.09,1437.96,141.0,138,605.1299999999999,29.618372171563657
19443,2041.55,300.93,95.0,21,1740.62,85.2597291273787
18386,2041.08,1508.92,292.0,317,532.1599999999999,26.072471436690375
18432,2039.88,339.99,12.0,3,1699.89,83.33284310841815
17916,2039.88,331.14,12.0,3,1708.7400000000002,83.76669215836226
21529,2039.43,244.76,157.0,29,1794.67,87.99860745404354
38107,2038.3,1429.2,170.0,180,609.0999999999999,29.882745425109157
24494,2037.96,1496.0,204.0,220,541.96,26.59325992659326
21690,2037.6,216.45,240.0,39,1821.1499999999999,89.37720848056537
42677,2034.63,1668.48,37.0,44,366.1500000000001,17.995900974624384
13784,2033.1999999999998,1157.31,80.0,77,875.8899999999999,43.079382254574064
25225,2029.8600000000001,1536.32,14.0,16,493.5400000000002,24.31399209797721
15572,2022.16,1456.28,184.0,196,565.8800000000001,27.983937967322074
38102,2018.6299999999999,1435.92,337.0,372,582.7099999999998,28.86660755066554
1214,2017.98,197.58,202.0,37,1820.4,90.2090209020902
6520,2015.64,399.9,36.0,10,1615.7400000000002,80.16014764541288
19824,2015.52,109.08,48.0,4,1906.44,94.58799714217672
23384,2014.8799999999999,255.36,112.0,21,1759.52,87.32629238465815
46882,2014.56,1343.52,144.0,144,671.04,33.30950679056468
10398,2009.4,1783.86,60.0,78,225.5400000000002,11.224246043595112
1037,2005.06,356.5,94.0,23,1648.56,82.21998344189201
24432,2004.77,458.15,223.0,77,1546.62,77.14700439451907
23335,1999.9,399.99,10.0,3,1599.91,79.99949997499876
24159,1999.8,810.72,20.0,12,1189.08,59.45994599459946
11164,1999.75,1377.22,25.0,26,622.53,31.130391298912365
834,1998.0,1497.6,200.0,195,500.4000000000001,25.04504504504505
34507,1997.5,1435.5,250.0,275,562.0,28.1351689612015
278,1997.31,1756.8,69.0,80,240.51,12.041696081229253
14682,1994.81,1409.2,19.0,20,585.6099999999999,29.35668058612098
24052,1993.67,1488.69,133.0,153,504.98,25.329166812963027
24882,1988.3500000000001,1340.54,665.0,691,647.8100000000002,32.58028013176755
25161,1988.1100000000001,394.5,189.0,50,1593.6100000000001,80.15703356454121
4545,1986.58,1480.45,142.0,145,506.1299999999999,25.47745371442378
5167,1984.48,1288.56,52.0,56,695.9200000000001,35.06812867854552
24452,1984.3,371.41999999999996,170.0,49,1612.88,81.28206420400141
23278,1982.63,533.28,37.0,16,1449.3500000000001,73.10239429444728
24578,1982.5700000000002,53.62,43.0,2,1928.9500000000003,97.29542966957031
23899,1982.48,1263.6000000000001,152.0,156,718.8799999999999,36.261652072152046
20055,1979.91,455.16,9.0,3,1524.75,77.01107626104216
10910,1979.67,1489.32,33.0,36,490.35000000000014,24.769279728439596
35756,1979.64,1393.42,36.0,37,586.22,29.612454789759756
13703,1979.45,1389.93,305.0,321,589.52,29.782010154335797
35714,1979.34,197.3,66.0,10,1782.04,90.03203087897987
25069,1979.34,182.34,66.0,9,1797.0,90.78783837036588
38242,1977.37,473.28,63.0,24,1504.09,76.06517748322267
26436,1958.04,1580.26,196.0,242,377.78,19.293783579497862
21313,1957.8,1105.44,320.0,282,852.3599999999999,43.536622739809985
3092,1957.11,963.36,89.0,72,993.7499999999999,50.77639989576467
1262,1957.11,201.48,89.0,12,1755.6299999999999,89.70522862792588
21230,1956.78,1941.7600000000002,122.0,164,15.019999999999754,0.7675875673299888
13669,1956.49,1479.6000000000001,101.0,120,476.8899999999999,24.374773190765087
694,1956.4399999999998,1476.51,236.0,237,479.92999999999984,24.530780397047693
4902,1956.22,510.34999999999997,178.0,59,1445.8700000000001,73.91142100581735
26331,1955.9699999999998,1489.1999999999998,103.0,120,466.77,23.863862942683173
46555,1950.83,1150.48,217.0,197,800.3499999999999,41.02612734067038
22052,1949.94,1937.07,6.0,9,12.870000000000118,0.6600203083171851
17384,1949.48,316.41999999999996,52.0,13,1633.06,83.76900506801813
26913,1949.35,1927.53,65.0,99,21.819999999999936,1.1193474747992889
25319,1948.5,1548.0,150.0,180,400.5,20.554272517321014
23603,1943.1899999999998,125.44,81.0,8,1817.7499999999998,93.54463536761716
21045,1938.79,1229.2,71.0,70,709.5899999999999,36.59963172906813
20963,1936.86,1567.2800000000002,114.0,143,369.5799999999997,19.081399791414956
42410,1934.25,288.49,75.0,17,1645.76,85.08517513248029
2777,1931.58,1509.06,42.0,42,422.52,21.87432050445749
36769,1929.41,710.6999999999999,159.0,138,1218.71,63.164905333754874
12900,1928.78,1428.98,322.0,346,499.79999999999995,25.912753139290118
3530,1927.5,284.13,200.0,41,1643.37,85.25914396887158
22048,1924.65,1329.78,35.0,37,594.8700000000001,30.907957290936018
35755,1924.65,935.25,35.0,25,989.4000000000001,51.4067492790897
24495,1924.45,559.92,55.0,24,1364.5300000000002,70.90493387721169
8070,1919.94,1401.42,6.0,6,518.52,27.007093971686615
24825,1919.76,1567.45,24.0,29,352.30999999999995,18.351773138308953
20602,1919.68,710.79,32.0,19,1208.89,62.97351641940324
26224,1919.68,1690.92,32.0,42,228.76,11.916569428238038
25077,1919.36,117.60000000000001,64.0,6,1801.76,93.87295765255087
15977,1918.8,1279.2,120.0,120,639.5999999999999,33.33333333333333
24337,1918.72,1190.8799999999999,128.0,144,727.8400000000001,37.9336224149433
22475,1918.4,509.02,160.0,62,1409.38,73.4664303586322
23938,1914.1599999999999,1642.3,84.0,110,271.8599999999999,14.20257449742968
20550,1912.26,1827.84,174.0,256,84.42000000000007,4.4146716450691885
30638,1910.68,723.52,132.0,76,1187.16,62.13285322502984
23752,1907.47,282.24,53.0,12,1625.23,85.20343701342617
24646,1907.43,368.28,217.0,62,1539.15,80.69234519746466
16199,1902.8799999999999,1315.2,112.0,120,587.6799999999998,30.88371310855124
22456,1898.1,1008.13,90.0,73,889.9699999999999,46.88741372951899
19392,1896.8799999999999,347.55,112.0,35,1549.33,81.67780776854624
882,1896.54,976.6600000000001,146.0,94,919.8799999999999,48.50306347348329
26493,1896.54,1317.12,146.0,147,579.4200000000001,30.55142522699232
12388,1891.3799999999999,1393.1999999999998,62.0,72,498.18000000000006,26.339498144212172
23325,1889.91,1227.24,9.0,9,662.6700000000001,35.06357445592648
12511,1888.81,1170.0700000000002,119.0,121,718.7399999999998,38.052530429212034
3572,1888.1100000000001,476.15999999999997,189.0,62,1411.9500000000003,74.78113033668589
890,1888.11,1447.24,189.0,194,440.8699999999999,23.34980483128631
15605,1887.92,484.92,8.0,3,1403.0,74.31458960125428
881,1887.9,1187.36,210.0,181,700.5400000000002,37.106838285926166
42751,1887.42,1220.1,498.0,498,667.3200000000002,35.356200527704495
3860,1885.8899999999999,1023.42,111.0,111,862.4699999999999,45.73278399058269
24406,1885.1799999999998,1642.2,82.0,105,242.9799999999998,12.888954900858263
3508,1880.86,1406.1599999999999,314.0,324,474.70000000000005,25.238454749423138
12204,1880.86,1278.3600000000001,314.0,318,602.4999999999998,32.03321884669778
20521,1879.6,525.47,40.0,17,1354.1299999999999,72.0435198978506
12768,1879.29,1264.42,171.0,191,614.8699999999999,32.71820740811689
19488,1877.27,1280.3,273.0,310,596.97,31.79990091995291
22841,1876.82,519.44,18.0,8,1357.3799999999999,72.32339808825566
25154,1874.25,17.0,75.0,1,1857.25,99.09297052154194
25011,1871.52,1121.12,48.0,44,750.4000000000001,40.09575104727708
43747,1870.44,1325.52,156.0,168,544.9200000000001,29.13325206903189
7430,1870.44,1602.27,156.0,171,268.1700000000001,14.337268236350809
20465,1869.66,723.6,34.0,20,1146.06,61.29777606623663
4698,1868.89,519.0,111.0,50,1349.89,72.22950521432509
2071,1865.4599999999998,1278.8999999999999,104.0,98,586.56,31.443182914669844
38852,1861.27,1357.92,373.0,414,503.3499999999999,27.043362865140463
22596,1860.51,1071.42,49.0,42,789.0899999999999,42.41256429688634
18938,1858.3,1200.6499999999999,170.0,185,657.6500000000001,35.38987246408008
5376,1857.57,625.28,143.0,64,1232.29,66.33881899470813
2038,1854.47,1804.4399999999998,53.0,66,50.0300000000002,2.697805842100449
15188,1851.94,1380.3999999999999,206.0,238,471.5400000000002,25.46194801127467
17040,1850.91,1296.75,309.0,325,554.1600000000001,29.939867416568074
25184,1849.26,17.23,74.0,1,1832.03,99.06827595903226
22397,1849.03,1103.0,97.0,100,746.03,40.34710091237027
2750,1848.5700000000002,33.33,43.0,1,1815.2400000000002,98.19698469627875
22940,1847.94,413.4,6.0,2,1434.54,77.62914380337024
1416,1847.34,99.15,66.0,5,1748.1899999999998,94.63282341095845
32065,1845.3600000000001,161.84,264.0,34,1683.5200000000002,91.22989552174103
24181,1841.75,1298.4,25.0,24,543.3499999999999,29.501832496267134
8634,1839.89,1518.9,211.0,249,320.99,17.446151672110833
26882,1839.77,1610.3999999999999,23.0,30,229.37000000000012,12.467319284475783
15507,1839.5900000000001,1216.0,41.0,40,623.5900000000001,33.898314298294736
20954,1838.85,355.3,115.0,34,1483.55,80.67814122957283
21831,1835.49,603.72,51.0,26,1231.77,67.10851053397185
543,1832.4099999999999,249.92,59.0,11,1582.4899999999998,86.36113096959741
26766,1829.3899999999999,1657.32,61.0,84,172.06999999999994,9.405867529613692
6359,1829.3899999999999,1039.74,61.0,62,789.6499999999999,43.16466144452522
6968,1828.78,1274.63,122.0,131,554.1499999999999,30.301621846258154
836,1828.17,1240.1999999999998,183.0,159,587.9700000000003,32.161669866587914
19834,1824.75,496.5,25.0,10,1328.25,72.7907932593506
2650,1824.27,98.4,73.0,5,1725.87,94.60606160272327
1128,1823.4299999999998,1163.04,57.0,48,660.3899999999999,36.216909889603656
22174,1821.1,1793.39,90.0,131,27.70999999999981,1.5216078194497726
16991,1819.74,559.92,26.0,12,1259.8200000000002,69.23076923076924
41141,1819.3,810.24,70.0,48,1009.06,55.46418952344309
42753,1819.1999999999998,1279.2,480.0,492,539.9999999999998,29.683377308707115
2809,1819.09,220.5,91.0,15,1598.59,87.87855466194637
24095,1815.45,1225.8,455.0,454,589.6500000000001,32.47955052466331
22725,1813.2399999999998,987.84,76.0,84,825.3999999999997,45.520725331450876
23661,1812.63,32.66,37.0,1,1779.97,98.1981981981982
12607,1811.37,1028.16,63.0,56,783.2099999999998,43.23854320210668
42949,1806.71,1209.6000000000001,129.0,128,597.1099999999999,33.049576301675415
24812,1805.61,1220.42,139.0,139,585.1899999999998,32.40954580446497
19502,1805.5700000000002,714.0,43.0,25,1091.5700000000002,60.455700969776856
22086,1804.71,1427.49,129.0,153,377.22,20.90197317020463
13045,1800.96,302.57,224.0,79,1498.39,83.19951581378821
22600,1799.95,236.84,5.0,1,1563.1100000000001,86.84185671824218
3004,1799.94,234.37,6.0,1,1565.5700000000002,86.97901041145816
23329,1799.92,1043.0,8.0,7,756.9200000000001,42.05298013245034
25055,1799.9,350.64,10.0,3,1449.2600000000002,80.51891771765098
1185,1799.85,1374.0,15.0,15,425.8499999999999,23.660305025418783
158,1799.82,1116.18,18.0,18,683.6399999999999,37.98379837983798
26848,1799.76,1509.9,24.0,30,289.8599999999999,16.105480730764096
90080,1799.7,322.08,30.0,8,1477.6200000000001,82.10368394732455
27284,1799.7,1470.01,30.0,37,329.69000000000005,18.319164305161976
17086,1799.55,319.92,45.0,12,1479.6299999999999,82.22222222222221
6774,1799.28,979.51,72.0,49,819.77,45.56100217864923
8438,1797.84,378.72,1816.0,526,1419.12,78.93472166599919
42385,1793.31,1281.1499999999999,339.0,351,512.1600000000001,28.55947939843084
44220,1790.48,1137.9099999999999,52.0,53,652.5700000000002,36.44665117733793
15891,1786.51,413.1,149.0,51,1373.4099999999999,76.87670374081308
25104,1785.6200000000001,927.3000000000001,38.0,30,858.32,48.06845801458317
25444,1784.55,645.84,45.0,23,1138.71,63.80936370513576
45521,1784.15,1491.48,85.0,108,292.6700000000001,16.403889807471348
26517,1783.9499999999998,1356.69,105.0,123,427.25999999999976,23.950222820146294
4408,1783.67,81.84,133.0,8,1701.8300000000002,95.41170732254285
23202,1783.29,1410.75,171.0,209,372.53999999999996,20.89060108002624
19951,1781.7299999999998,428.5,27.0,10,1353.2299999999998,75.95034039949937
249,1781.1899999999998,1124.01,81.0,69,657.1799999999998,36.895558587236614
19497,1780.3799999999999,1285.2,162.0,180,495.17999999999984,27.813163481953286
2921,1779.11,313.32,89.0,21,1465.79,82.38894728263007
16583,1779.11,824.11,89.0,61,954.9999999999999,53.678524655586216
23965,1777.9499999999998,838.0999999999999,105.0,85,939.8499999999999,52.86144154785005
364,1769.71,979.4399999999999,229.0,168,790.2700000000001,44.65533901034633
26652,1766.96,1296.8799999999999,104.0,116,470.08000000000015,26.603884638022375
21385,1766.1,575.52,90.0,48,1190.58,67.41294377441821
24732,1763.72,494.04,28.0,12,1269.68,71.98875104891933
16239,1761.92,1068.29,308.0,317,693.6300000000001,39.36784871049765
23292,1759.96,1197.24,4.0,4,562.72,31.97345394213505
1310,1759.89,239.98,11.0,2,1519.91,86.36392047230224
7838,1753.83,1123.8500000000001,117.0,133,629.9799999999998,35.92024312504632
19672,1749.65,1456.84,35.0,44,292.8100000000002,16.73534706941389
21368,1749.5,1158.24,50.0,48,591.26,33.795941697627896
12539,1748.75,181.6,125.0,20,1567.15,89.61543959971408
23328,1747.77,52.41,23.0,1,1695.36,97.00132168420329
21502,1743.04,271.92,96.0,24,1471.12,84.39966954286763
23781,1741.8700000000001,1618.7400000000002,13.0,18,123.12999999999988,7.06883981008915
33213,1740.4099999999999,1176.0,329.0,336,564.4099999999999,32.429714837308445
23061,1739.1299999999999,1610.3999999999999,87.0,120,128.73000000000002,7.401976850494214
12353,1739.1299999999999,784.2,87.0,60,954.9299999999998,54.908488727122176
16690,1735.72,495.96,28.0,12,1239.76,71.42626690940935
36541,1733.83,1212.2,217.0,220,521.6299999999999,30.085417832198075
23530,1729.28,1270.08,72.0,84,459.20000000000005,26.554404145077726
22340,1727.26,628.32,174.0,88,1098.94,63.6233109086067
18174,1725.43,1278.0600000000002,157.0,179,447.3699999999999,25.928029534666713
26396,1725.12,1120.32,288.0,288,604.8,35.058430717863104
24700,1724.74,1544.52,126.0,183,180.22000000000003,10.449111170379306
22661,1722.39,955.42,61.0,31,766.9700000000001,44.52940390968364
1474,1718.35,1190.4,65.0,60,527.9499999999998,30.724241277970137
31522,1715.48,680.96,52.0,32,1034.52,60.30498752535733
14652,1710.93,1143.72,107.0,108,567.21,33.152145324472656
17100,1709.8600000000001,15.57,214.0,3,1694.2900000000002,99.0893991320927
23746,1709.8100000000002,834.4000000000001,19.0,14,875.4100000000001,51.199256057690626
4065,1707.3899999999999,396.91,61.0,19,1310.4799999999998,76.753407247319
13867,1706.78,1247.04,122.0,144,459.74,26.93610189948324
24203,1704.66,81.94,134.0,17,1622.72,95.19317635188249
13229,1699.83,810.72,17.0,12,889.1099999999999,52.30581881717583
14013,1699.32,452.78999999999996,68.0,27,1246.53,73.35463597203588
19849,1692.0900000000001,1341.6000000000001,281.0,390,350.49,20.713437228516213
22889,1691.53,1143.04,47.0,47,548.49,32.4256737982773
6545,1689.8700000000001,379.52,13.0,4,1310.3500000000001,77.54146768686348
21477,1689.8700000000001,890.3,13.0,10,799.5700000000002,47.31547397137059
24531,1689.35,51.300000000000004,65.0,3,1638.05,96.96332909107053
23969,1686.47,892.62,283.0,162,793.85,47.07169413034326
19045,1684.4099999999999,372.2,59.0,20,1312.2099999999998,77.90324208476558
25020,1681.34,210.72,66.0,12,1470.62,87.4671393055539
39841,1681.1299999999999,1185.52,187.0,203,495.6099999999999,29.480765913403477
10938,1679.88,545.4000000000001,12.0,6,1134.48,67.53339524251733
950,1679.79,294.1,21.0,5,1385.69,82.49185910143531
21015,1679.52,1295.04,48.0,57,384.48,22.89225492998
26935,1678.88,1225.0,112.0,125,453.8800000000001,27.034689793195472
13831,1678.6,1240.32,140.0,152,438.28,26.10985344930299
24554,1675.71,268.46,129.0,31,1407.25,83.97932816537468
22420,1674.33,1347.09,67.0,83,327.24,19.544534231603087
26186,1673.67,1409.99,133.0,181,263.68000000000006,15.754599174269721
22433,1671.78,1499.7,22.0,30,172.07999999999993,10.293220399813368
24512,1671.24,1489.32,76.0,108,181.92000000000007,10.885330652689024
516,1670.48,1184.28,152.0,139,486.20000000000005,29.10540682917485
17372,1668.33,269.37,167.0,41,1398.96,83.85391379403356
17069,1666.05,97.63,145.0,13,1568.42,94.14003181177037
36749,1662.96,1629.66,104.0,157,33.299999999999955,2.002453456487225
4921,1659.1699999999998,190.44,83.0,12,1468.7299999999998,88.52197182928813
26017,1658.34,1272.24,166.0,186,386.0999999999999,23.282318463041353
41171,1655.8500000000001,1149.1200000000001,415.0,432,506.73,30.602409638554217
21645,1652.4299999999998,489.32,57.0,26,1163.11,70.38785304067343
19070,1648.35,1390.89,165.0,213,257.4599999999998,15.61925561925561
23272,1642.6299999999999,642.3199999999999,137.0,148,1000.31,60.896854434656625
6366,1641.25,161.04,75.0,12,1480.21,90.18796648895659
21622,1640.4,956.9999999999999,160.0,165,683.4000000000002,41.66057059253841
21455,1639.92,674.3,8.0,5,965.6200000000001,58.88214059222402
24170,1639.5900000000001,623.28,41.0,24,1016.3100000000002,61.98561835580847
25117,1639.1799999999998,1246.08,82.0,96,393.0999999999999,23.981502946595246
3618,1638.3600000000001,182.25,164.0,25,1456.1100000000001,88.87607119314437
19617,1637.87,347.56,13.0,4,1290.31,78.77975663514198
23400,1636.44,128.52,156.0,18,1507.92,92.14636650289654
1790,1635.2099999999998,434.0,79.0,28,1201.2099999999998,73.45906641960359
17289,1633.91,1183.2,109.0,116,450.71000000000004,27.58475069006249
27135,1630.98,1296.0,102.0,120,334.98,20.53857190155612
36060,1629.95,869.32,5.0,4,760.63,46.66584864566398
23101,1628.3700000000001,267.73,163.0,41,1360.64,83.55840503079767
4337,1627.6299999999999,69.82,37.0,2,1557.81,95.71032728568532
23633,1625.04,193.4,96.0,20,1431.6399999999999,88.0987544921971
19971,1624.87,838.9,13.0,10,785.9699999999999,48.37125431572987
21472,1623.8600000000001,239.97,14.0,3,1383.89,85.22224822336901
20682,1623.44,59.58,56.0,3,1563.8600000000001,96.33001527620362
8043,1623.23,1197.96,277.0,268,425.27,26.19899829352587
1604,1619.94,1190.4,6.0,6,429.53999999999996,26.515796881365972
24532,1619.4299999999998,1190.4,57.0,62,429.02999999999975,26.492654822993263
25990,1618.65,1603.8000000000002,135.0,198,14.849999999999909,0.9174311926605447
10701,1618.38,1264.42,162.0,191,353.96000000000004,21.871253970019403
16680,1616.98,1014.9999999999999,102.0,175,601.9800000000001,37.22866083686874
26423,1614.1499999999999,1539.6000000000001,85.0,120,74.54999999999973,4.618529876405522
36088,1614.1499999999999,508.64,85.0,44,1105.5099999999998,68.48867825171142
34803,1613.1499999999999,611.52,85.0,52,1001.6299999999999,62.09155999132132
23493,1609.54,579.12,46.0,24,1030.42,64.01953353131951
21016,1609.54,695.13,46.0,29,914.41,56.81188414081042
26709,1609.21,1447.6000000000001,179.0,235,161.6099999999999,10.042816040168773
23925,1609.21,133.4,179.0,23,1475.81,91.71021805730761
845,1608.39,1056.93,161.0,147,551.46,34.286460373416894
44895,1607.04,895.44,96.0,84,711.5999999999999,44.28016726403823
13993,1605.99,1074.6,201.0,199,531.3900000000001,33.088001793286395
25082,1605.27,133.74,73.0,9,1471.53,91.66869124820124
15425,1605.27,1149.6,73.0,80,455.6700000000001,28.385879011007496
2572,1604.69,327.78,31.0,9,1276.91,79.57362481226905
17938,1604.6,395.3,140.0,59,1209.3,75.36457684158046
6472,1603.98,1197.8200000000002,402.0,442,406.15999999999985,25.32201149640269
3711,1603.93,1579.04,107.0,139,24.8900000000001,1.551813358438342
21172,1599.92,1103.36,8.0,8,496.5600000000002,31.036551827591392
34703,1599.2,1112.1599999999999,80.0,84,487.0400000000002,30.455227613806912
24387,1599.1999999999998,174.45999999999998,80.0,13,1424.7399999999998,89.09079539769884
18275,1597.79,1182.24,121.0,144,415.54999999999995,26.007798271362315
25726,1595.47,1078.41,103.0,103,517.06,32.40800516462233
16947,1594.8600000000001,209.44,114.0,28,1385.42,86.8678128487767
24349,1594.71,532.2,29.0,15,1062.51,66.62716105122561
12199,1594.71,327.78000000000003,29.0,9,1266.93,79.44579265195553
735,1593.9,1167.48,110.0,108,426.4200000000001,26.753246753246756
14964,1591.23,1108.8,177.0,180,482.43000000000006,30.318055843592695
15262,1590.05,1164.24,245.0,264,425.80999999999995,26.779661016949152
46942,1589.47,700.92,53.0,36,888.5500000000001,55.90228189270638
827,1588.41,1339.3999999999999,159.0,181,249.01000000000022,15.67668297228047
24135,1586.31,154.3,69.0,10,1432.01,90.27302355781657
25057,1583.52,172.48000000000002,48.0,8,1411.04,89.10781044761038
13920,1582.56,1041.1200000000001,144.0,144,541.4399999999998,34.21292083712465
18265,1580.79,466.1,21.0,10,1114.69,70.51474262868567
26840,1580.07,1198.8,93.0,108,381.27,24.129943610093225
44705,1578.33,970.92,117.0,108,607.41,38.484347379825515
25707,1577.5900000000001,882.3599999999999,41.0,38,695.2300000000002,44.06911808518057
451,1576.8400000000001,1112.8999999999999,316.0,310,463.9400000000003,29.42213541006064
36059,1574.93,749.95,7.0,5,824.98,52.382010629043826
40424,1574.03,1190.16,197.0,216,383.8699999999999,24.387718150225844
22789,1573.95,82.72,105.0,8,1491.23,94.74443279646748
